semilla,cadencia,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,lana,sal,hierro,produccion_pan,produccion_total,escasez,obras_terminadas,obras_mayores,hitos,decidio,ordenes_propuestas,sin_ordenes
1085,1,29,canteros,75,108,1,80,74,0,0,0,24,46,0,0,0,2,1,8,0
1085,1,30,canteros,75,108,1,92,73,0,0,0,24,56,0,0,0,2,1,2,0
1085,1,31,canteros,78,108,1,90,72,0,0,0,24,56,0,0,0,2,1,3,0
1085,1,32,canteros,78,108,1,91,71,0,0,0,24,56,0,0,0,2,1,3,0
1085,1,33,canteros,78,108,1,92,70,0,0,0,24,56,0,0,0,2,1,3,0
1085,1,34,canteros,78,108,1,102,69,0,0,0,24,56,0,0,0,2,1,4,0
1085,1,35,canteros,78,108,1,139,88,0,0,0,48,79,0,0,0,2,1,4,0
1085,1,36,canteros,78,108,1,16,106,0,0,0,48,79,0,0,0,2,1,5,0
1085,1,37,canteros,78,108,1,76,124,0,2,0,48,79,0,0,0,2,1,1,0
1085,1,38,canteros,78,108,1,86,127,0,1,0,48,79,0,0,0,2,1,7,0
1085,1,39,canteros,81,108,1,91,144,0,1,0,48,79,0,0,0,2,1,3,0
1085,1,40,canteros,81,108,1,91,161,0,1,0,48,79,0,0,0,2,1,3,0
1085,1,41,canteros,81,108,1,96,160,0,1,0,30,61,0,0,0,2,1,2,0
1085,1,42,canteros,81,108,1,96,161,0,1,0,30,61,0,0,0,2,1,2,0
1085,1,43,canteros,81,108,1,97,151,0,1,0,30,61,0,0,0,2,1,7,0
1085,1,44,canteros,81,108,1,97,153,0,1,0,30,61,0,0,0,2,1,2,0
1085,1,45,canteros,84,108,1,97,155,0,1,0,30,61,0,0,0,2,1,2,0
1085,1,46,canteros,84,108,1,100,157,0,1,0,30,61,0,0,0,2,1,2,0
1085,1,47,canteros,84,108,1,97,148,0,1,0,18,49,0,0,0,2,1,3,0
1085,1,48,canteros,84,108,1,84,139,0,1,0,18,39,0,0,0,2,1,2,0
1085,1,49,canteros,84,108,1,85,130,0,1,0,18,39,0,0,0,2,1,2,0
1085,1,50,canteros,84,108,1,83,120,0,1,0,18,39,0,0,0,2,1,2,0
1085,1,51,canteros,84,108,1,80,110,0,1,0,18,39,0,0,0,2,1,2,0
1085,1,52,canteros,84,108,1,82,101,0,1,0,18,38,0,0,0,2,1,2,0
1085,1,53,canteros,85,112,1,92,98,0,1,0,24,44,0,0,0,2,1,3,0
1085,1,54,canteros,84,108,1,74,83,0,1,0,24,56,0,0,0,2,1,4,0
1085,1,55,canteros,84,108,1,93,66,0,1,0,24,54,0,0,0,2,1,7,0
1085,1,56,canteros,84,108,1,92,62,0,1,0,24,54,0,0,0,2,1,3,0
1085,1,57,canteros,87,108,1,89,59,0,1,0,24,54,0,0,0,2,1,3,0
